date,value
2001-01-01,3447148.0
2002-01-01,3494448.0
2003-01-01,3686731.0
2004-01-01,3907071.0
2005-01-01,4189465.0
2006-01-01,4298687.0
2007-01-01,4355090.0
2008-01-01,4439510.0
2009-01-01,4235495.0
2010-01-01,4382593.0
2011-01-01,4460522.0
2012-01-01,4385047.0
2013-01-01,4588944.0
2014-01-01,4795056.0
2015-01-01,4995490.0
2016-01-01,5091969.0
2017-01-01,5156240.0
2018-01-01,5112779.0
2019-01-01,5032323.0
2020-01-01,4908251.0
2021-01-01,5288244.0
2022-01-01,5451037.0
2023-01-01,5451770.0
