date,value
2001-01-01,1308484.0
2002-01-01,1356445.0
2003-01-01,1405467.0
2004-01-01,1456250.0
2005-01-01,1463115.0
2006-01-01,1506016.0
2007-01-01,1531773.0
2008-01-01,1572646.0
2009-01-01,1519117.0
2010-01-01,1560446.0
2011-01-01,1563607.0
2012-01-01,1571396.0
2013-01-01,1617100.0
2014-01-01,1670810.0
2015-01-01,1671960.0
2016-01-01,1726999.0
2017-01-01,1848599.0
2018-01-01,1847306.0
2019-01-01,1906913.0
2020-01-01,1761474.0
2021-01-01,2064259.0
2022-01-01,2066944.0
2023-01-01,2077194.0
