Date,County,County_Code,HPI_AllTransactions,Civilian_Labor_Force,Poverty_All_Ages,Active_Listings,Median_Listing_Price,Permits_Annual,Real_GDP,Population_Annual,Unemployed_Persons,Unemployment_Rate
1972-10-31,Anne Arundel,AA,,,,,,,,316.6,,
1972-11-30,Anne Arundel,AA,,,,,,,,316.6,,
1972-12-31,Anne Arundel,AA,,,,,,,,316.6,,
1973-01-31,Anne Arundel,AA,,,,,,,,330.6,,
1973-02-28,Anne Arundel,AA,,,,,,,,330.6,,
1973-03-31,Anne Arundel,AA,,,,,,,,330.6,,
1973-04-30,Anne Arundel,AA,,,,,,,,330.6,,
1973-05-31,Anne Arundel,AA,,,,,,,,330.6,,
1973-06-30,Anne Arundel,AA,,,,,,,,330.6,,
1973-07-31,Anne Arundel,AA,,,,,,,,330.6,,
1973-08-31,Anne Arundel,AA,,,,,,,,330.6,,
1973-09-30,Anne Arundel,AA,,,,,,,,330.6,,
1973-10-31,Anne Arundel,AA,,,,,,,,330.6,,
1973-11-30,Anne Arundel,AA,,,,,,,,330.6,,
1973-12-31,Anne Arundel,AA,,,,,,,,330.6,,
1974-01-31,Anne Arundel,AA,,,,,,,,334.8,,
1974-02-28,Anne Arundel,AA,,,,,,,,334.8,,
1974-03-31,Anne Arundel,AA,,,,,,,,334.8,,
1974-04-30,Anne Arundel,AA,,,,,,,,334.8,,
1974-05-31,Anne Arundel,AA,,,,,,,,334.8,,
1974-06-30,Anne Arundel,AA,,,,,,,,334.8,,
1974-07-31,Anne Arundel,AA,,,,,,,,334.8,,
1974-08-31,Anne Arundel,AA,,,,,,,,334.8,,
1974-09-30,Anne Arundel,AA,,,,,,,,334.8,,
1974-10-31,Anne Arundel,AA,,,,,,,,334.8,,
1974-11-30,Anne Arundel,AA,,,,,,,,334.8,,
1974-12-31,Anne Arundel,AA,,,,,,,,334.8,,
1975-01-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-02-28,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-03-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-04-30,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-05-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-06-30,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-07-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-08-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-09-30,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-10-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-11-30,Anne Arundel,AA,25.49,,,,,,,345.6,,
1975-12-31,Anne Arundel,AA,25.49,,,,,,,345.6,,
1976-01-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-02-29,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-03-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-04-30,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-05-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-06-30,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-07-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-08-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-09-30,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-10-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-11-30,Anne Arundel,AA,27.08,,,,,,,354.0,,
1976-12-31,Anne Arundel,AA,27.08,,,,,,,354.0,,
1977-01-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-02-28,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-03-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-04-30,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-05-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-06-30,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-07-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-08-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-09-30,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-10-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-11-30,Anne Arundel,AA,30.36,,,,,,,361.1,,
1977-12-31,Anne Arundel,AA,30.36,,,,,,,361.1,,
1978-01-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-02-28,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-03-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-04-30,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-05-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-06-30,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-07-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-08-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-09-30,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-10-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-11-30,Anne Arundel,AA,33.94,,,,,,,365.6,,
1978-12-31,Anne Arundel,AA,33.94,,,,,,,365.6,,
1979-01-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-02-28,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-03-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-04-30,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-05-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-06-30,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-07-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-08-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-09-30,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-10-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-11-30,Anne Arundel,AA,37.67,,,,,,,369.0,,
1979-12-31,Anne Arundel,AA,37.67,,,,,,,369.0,,
1980-01-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-02-29,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-03-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-04-30,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-05-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-06-30,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-07-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-08-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-09-30,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-10-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-11-30,Anne Arundel,AA,40.73,,,,,,,370.775,,
1980-12-31,Anne Arundel,AA,40.73,,,,,,,370.775,,
1981-01-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-02-28,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-03-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-04-30,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-05-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-06-30,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-07-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-08-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-09-30,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-10-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-11-30,Anne Arundel,AA,45.33,,,,,,,378.219,,
1981-12-31,Anne Arundel,AA,45.33,,,,,,,378.219,,
1982-01-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-02-28,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-03-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-04-30,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-05-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-06-30,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-07-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-08-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-09-30,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-10-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-11-30,Anne Arundel,AA,41.27,,,,,,,382.453,,
1982-12-31,Anne Arundel,AA,41.27,,,,,,,382.453,,
1983-01-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-02-28,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-03-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-04-30,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-05-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-06-30,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-07-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-08-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-09-30,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-10-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-11-30,Anne Arundel,AA,45.95,,,,,,,385.375,,
1983-12-31,Anne Arundel,AA,45.95,,,,,,,385.375,,
1984-01-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-02-29,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-03-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-04-30,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-05-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-06-30,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-07-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-08-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-09-30,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-10-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-11-30,Anne Arundel,AA,49.35,,,,,,,389.989,,
1984-12-31,Anne Arundel,AA,49.35,,,,,,,389.989,,
1985-01-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-02-28,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-03-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-04-30,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-05-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-06-30,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-07-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-08-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-09-30,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-10-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-11-30,Anne Arundel,AA,51.83,,,,,,,396.028,,
1985-12-31,Anne Arundel,AA,51.83,,,,,,,396.028,,
1986-01-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-02-28,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-03-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-04-30,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-05-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-06-30,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-07-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-08-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-09-30,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-10-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-11-30,Anne Arundel,AA,55.99,,,,,,,403.532,,
1986-12-31,Anne Arundel,AA,55.99,,,,,,,403.532,,
1987-01-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-02-28,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-03-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-04-30,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-05-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-06-30,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-07-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-08-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-09-30,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-10-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-11-30,Anne Arundel,AA,61.45,,,,,,,412.139,,
1987-12-31,Anne Arundel,AA,61.45,,,,,,,412.139,,
1988-01-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-02-29,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-03-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-04-30,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-05-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-06-30,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-07-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-08-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-09-30,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-10-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-11-30,Anne Arundel,AA,70.63,,,,,,,418.047,,
1988-12-31,Anne Arundel,AA,70.63,,,,,,,418.047,,
1989-01-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-02-28,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-03-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-04-30,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-05-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-06-30,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-07-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-08-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-09-30,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-10-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-11-30,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1989-12-31,Anne Arundel,AA,77.04,,5.4,,,,,423.564,,
1990-01-31,Anne Arundel,AA,80.86,228210.0,,,,3911.0,,428.877,6537.0,2.9
1990-02-28,Anne Arundel,AA,80.86,230285.0,,,,3911.0,,428.877,6804.0,3.0
1990-03-31,Anne Arundel,AA,80.86,231430.0,,,,3911.0,,428.877,6170.0,2.7
1990-04-30,Anne Arundel,AA,80.86,229760.0,,,,3911.0,,428.877,5964.0,2.6
1990-05-31,Anne Arundel,AA,80.86,231403.0,,,,3911.0,,428.877,6585.0,2.8
1990-06-30,Anne Arundel,AA,80.86,233507.0,,,,3911.0,,428.877,7560.0,3.2
1990-07-31,Anne Arundel,AA,80.86,235729.0,,,,3911.0,,428.877,8388.0,3.6
1990-08-31,Anne Arundel,AA,80.86,233285.0,,,,3911.0,,428.877,8409.0,3.6
1990-09-30,Anne Arundel,AA,80.86,230228.0,,,,3911.0,,428.877,8310.0,3.6
1990-10-31,Anne Arundel,AA,80.86,231168.0,,,,3911.0,,428.877,8515.0,3.7
1990-11-30,Anne Arundel,AA,80.86,230955.0,,,,3911.0,,428.877,9142.0,4.0
1990-12-31,Anne Arundel,AA,80.86,230182.0,,,,3911.0,,428.877,9042.0,3.9
1991-01-31,Anne Arundel,AA,82.68,227494.0,,,,2464.0,,434.344,10229.0,4.5
1991-02-28,Anne Arundel,AA,82.68,228467.0,,,,2464.0,,434.344,11293.0,4.9
1991-03-31,Anne Arundel,AA,82.68,230309.0,,,,2464.0,,434.344,11022.0,4.8
1991-04-30,Anne Arundel,AA,82.68,230260.0,,,,2464.0,,434.344,9971.0,4.3
1991-05-31,Anne Arundel,AA,82.68,231274.0,,,,2464.0,,434.344,10983.0,4.7
1991-06-30,Anne Arundel,AA,82.68,234526.0,,,,2464.0,,434.344,11740.0,5.0
1991-07-31,Anne Arundel,AA,82.68,237288.0,,,,2464.0,,434.344,11603.0,4.9
1991-08-31,Anne Arundel,AA,82.68,233480.0,,,,2464.0,,434.344,11355.0,4.9
1991-09-30,Anne Arundel,AA,82.68,232293.0,,,,2464.0,,434.344,11068.0,4.8
1991-10-31,Anne Arundel,AA,82.68,233465.0,,,,2464.0,,434.344,11439.0,4.9
1991-11-30,Anne Arundel,AA,82.68,233362.0,,,,2464.0,,434.344,11341.0,4.9
1991-12-31,Anne Arundel,AA,82.68,233107.0,,,,2464.0,,434.344,11819.0,5.1
1992-01-31,Anne Arundel,AA,83.69,232143.0,,,,3615.0,,440.836,13593.0,5.9
1992-02-29,Anne Arundel,AA,83.69,232212.0,,,,3615.0,,440.836,14311.0,6.2
1992-03-31,Anne Arundel,AA,83.69,233619.0,,,,3615.0,,440.836,13257.0,5.7
1992-04-30,Anne Arundel,AA,83.69,233484.0,,,,3615.0,,440.836,12106.0,5.2
1992-05-31,Anne Arundel,AA,83.69,235434.0,,,,3615.0,,440.836,13154.0,5.6
1992-06-30,Anne Arundel,AA,83.69,238780.0,,,,3615.0,,440.836,14371.0,6.0
1992-07-31,Anne Arundel,AA,83.69,242477.0,,,,3615.0,,440.836,14000.0,5.8
1992-08-31,Anne Arundel,AA,83.69,239513.0,,,,3615.0,,440.836,13304.0,5.6
1992-09-30,Anne Arundel,AA,83.69,234631.0,,,,3615.0,,440.836,12472.0,5.3
1992-10-31,Anne Arundel,AA,83.69,235640.0,,,,3615.0,,440.836,12106.0,5.1
1992-11-30,Anne Arundel,AA,83.69,235621.0,,,,3615.0,,440.836,12097.0,5.1
1992-12-31,Anne Arundel,AA,83.69,235338.0,,,,3615.0,,440.836,11695.0,5.0
1993-01-31,Anne Arundel,AA,84.19,236287.0,6.8,,,3730.0,,448.583,13733.0,5.8
1993-02-28,Anne Arundel,AA,84.19,237485.0,6.8,,,3730.0,,448.583,14493.0,6.1
1993-03-31,Anne Arundel,AA,84.19,238866.0,6.8,,,3730.0,,448.583,13818.0,5.8
1993-04-30,Anne Arundel,AA,84.19,237381.0,6.8,,,3730.0,,448.583,12959.0,5.5
1993-05-31,Anne Arundel,AA,84.19,239913.0,6.8,,,3730.0,,448.583,13360.0,5.6
1993-06-30,Anne Arundel,AA,84.19,243173.0,6.8,,,3730.0,,448.583,14320.0,5.9
1993-07-31,Anne Arundel,AA,84.19,246743.0,6.8,,,3730.0,,448.583,13654.0,5.5
1993-08-31,Anne Arundel,AA,84.19,244500.0,6.8,,,3730.0,,448.583,13020.0,5.3
1993-09-30,Anne Arundel,AA,84.19,239611.0,6.8,,,3730.0,,448.583,11692.0,4.9
1993-10-31,Anne Arundel,AA,84.19,241059.0,6.8,,,3730.0,,448.583,11532.0,4.8
1993-11-30,Anne Arundel,AA,84.19,241553.0,6.8,,,3730.0,,448.583,10850.0,4.5
1993-12-31,Anne Arundel,AA,84.19,241582.0,6.8,,,3730.0,,448.583,10284.0,4.3
1994-01-31,Anne Arundel,AA,84.56,238869.0,,,,3257.0,,456.499,12128.0,5.1
1994-02-28,Anne Arundel,AA,84.56,238560.0,,,,3257.0,,456.499,11930.0,5.0
1994-03-31,Anne Arundel,AA,84.56,239601.0,,,,3257.0,,456.499,11401.0,4.8
1994-04-30,Anne Arundel,AA,84.56,238937.0,,,,3257.0,,456.499,10155.0,4.3
1994-05-31,Anne Arundel,AA,84.56,241428.0,,,,3257.0,,456.499,10178.0,4.2
1994-06-30,Anne Arundel,AA,84.56,244243.0,,,,3257.0,,456.499,11317.0,4.6
1994-07-31,Anne Arundel,AA,84.56,247232.0,,,,3257.0,,456.499,11027.0,4.5
1994-08-31,Anne Arundel,AA,84.56,245530.0,,,,3257.0,,456.499,10718.0,4.4
1994-09-30,Anne Arundel,AA,84.56,242913.0,,,,3257.0,,456.499,10050.0,4.1
1994-10-31,Anne Arundel,AA,84.56,244306.0,,,,3257.0,,456.499,9503.0,3.9
1994-11-30,Anne Arundel,AA,84.56,244523.0,,,,3257.0,,456.499,9134.0,3.7
1994-12-31,Anne Arundel,AA,84.56,243846.0,,,,3257.0,,456.499,8485.0,3.5
1995-01-31,Anne Arundel,AA,85.61,243902.0,5.4,,,3288.0,,463.022,10391.0,4.3
1995-02-28,Anne Arundel,AA,85.61,244050.0,5.4,,,3288.0,,463.022,9973.0,4.1
1995-03-31,Anne Arundel,AA,85.61,245734.0,5.4,,,3288.0,,463.022,9621.0,3.9
1995-04-30,Anne Arundel,AA,85.61,245897.0,5.4,,,3288.0,,463.022,9545.0,3.9
1995-05-31,Anne Arundel,AA,85.61,245984.0,5.4,,,3288.0,,463.022,9546.0,3.9
1995-06-30,Anne Arundel,AA,85.61,248965.0,5.4,,,3288.0,,463.022,10924.0,4.4
1995-07-31,Anne Arundel,AA,85.61,250644.0,5.4,,,3288.0,,463.022,11053.0,4.4
1995-08-31,Anne Arundel,AA,85.61,248215.0,5.4,,,3288.0,,463.022,10295.0,4.1
1995-09-30,Anne Arundel,AA,85.61,245127.0,5.4,,,3288.0,,463.022,9343.0,3.8
1995-10-31,Anne Arundel,AA,85.61,245869.0,5.4,,,3288.0,,463.022,8821.0,3.6
1995-11-30,Anne Arundel,AA,85.61,245737.0,5.4,,,3288.0,,463.022,8970.0,3.7
1995-12-31,Anne Arundel,AA,85.61,244675.0,5.4,,,3288.0,,463.022,8283.0,3.4
1996-01-31,Anne Arundel,AA,86.98,243540.0,,,,3083.0,,467.286,10255.0,4.2
1996-02-29,Anne Arundel,AA,86.98,245592.0,,,,3083.0,,467.286,10608.0,4.3
1996-03-31,Anne Arundel,AA,86.98,247784.0,,,,3083.0,,467.286,10223.0,4.1
1996-04-30,Anne Arundel,AA,86.98,247806.0,,,,3083.0,,467.286,9691.0,3.9
1996-05-31,Anne Arundel,AA,86.98,250929.0,,,,3083.0,,467.286,10419.0,4.2
1996-06-30,Anne Arundel,AA,86.98,254028.0,,,,3083.0,,467.286,11263.0,4.4
1996-07-31,Anne Arundel,AA,86.98,257153.0,,,,3083.0,,467.286,11685.0,4.5
1996-08-31,Anne Arundel,AA,86.98,254063.0,,,,3083.0,,467.286,10671.0,4.2
1996-09-30,Anne Arundel,AA,86.98,252401.0,,,,3083.0,,467.286,9830.0,3.9
1996-10-31,Anne Arundel,AA,86.98,254501.0,,,,3083.0,,467.286,9572.0,3.8
1996-11-30,Anne Arundel,AA,86.98,252701.0,,,,3083.0,,467.286,8953.0,3.5
1996-12-31,Anne Arundel,AA,86.98,251030.0,,,,3083.0,,467.286,8656.0,3.4
1997-01-31,Anne Arundel,AA,87.75,250997.0,5.3,,,2606.0,,472.356,10038.0,4.0
1997-02-28,Anne Arundel,AA,87.75,251839.0,5.3,,,2606.0,,472.356,10493.0,4.2
1997-03-31,Anne Arundel,AA,87.75,254003.0,5.3,,,2606.0,,472.356,9848.0,3.9
1997-04-30,Anne Arundel,AA,87.75,253331.0,5.3,,,2606.0,,472.356,8982.0,3.5
1997-05-31,Anne Arundel,AA,87.75,255528.0,5.3,,,2606.0,,472.356,9432.0,3.7
1997-06-30,Anne Arundel,AA,87.75,258678.0,5.3,,,2606.0,,472.356,11127.0,4.3
1997-07-31,Anne Arundel,AA,87.75,259303.0,5.3,,,2606.0,,472.356,10119.0,3.9
1997-08-31,Anne Arundel,AA,87.75,257153.0,5.3,,,2606.0,,472.356,9868.0,3.8
1997-09-30,Anne Arundel,AA,87.75,252043.0,5.3,,,2606.0,,472.356,8388.0,3.3
1997-10-31,Anne Arundel,AA,87.75,254392.0,5.3,,,2606.0,,472.356,8829.0,3.5
1997-11-30,Anne Arundel,AA,87.75,255088.0,5.3,,,2606.0,,472.356,8476.0,3.3
1997-12-31,Anne Arundel,AA,87.75,254664.0,5.3,,,2606.0,,472.356,8254.0,3.2
1998-01-31,Anne Arundel,AA,89.95,252274.0,5.5,,,3638.0,,477.749,8771.0,3.5
1998-02-28,Anne Arundel,AA,89.95,253384.0,5.5,,,3638.0,,477.749,9624.0,3.8
1998-03-31,Anne Arundel,AA,89.95,255060.0,5.5,,,3638.0,,477.749,9497.0,3.7
1998-04-30,Anne Arundel,AA,89.95,252666.0,5.5,,,3638.0,,477.749,7583.0,3.0
1998-05-31,Anne Arundel,AA,89.95,253855.0,5.5,,,3638.0,,477.749,8110.0,3.2
1998-06-30,Anne Arundel,AA,89.95,256878.0,5.5,,,3638.0,,477.749,9899.0,3.9
1998-07-31,Anne Arundel,AA,89.95,256655.0,5.5,,,3638.0,,477.749,8667.0,3.4
1998-08-31,Anne Arundel,AA,89.95,254441.0,5.5,,,3638.0,,477.749,8257.0,3.2
1998-09-30,Anne Arundel,AA,89.95,252616.0,5.5,,,3638.0,,477.749,7473.0,3.0
1998-10-31,Anne Arundel,AA,89.95,254526.0,5.5,,,3638.0,,477.749,7364.0,2.9
1998-11-30,Anne Arundel,AA,89.95,254662.0,5.5,,,3638.0,,477.749,7110.0,2.8
1998-12-31,Anne Arundel,AA,89.95,254201.0,5.5,,,3638.0,,477.749,6196.0,2.4
1999-01-31,Anne Arundel,AA,92.7,254486.0,5.2,,,3633.0,,484.8,7708.0,3.0
1999-02-28,Anne Arundel,AA,92.7,254538.0,5.2,,,3633.0,,484.8,8210.0,3.2
1999-03-31,Anne Arundel,AA,92.7,255845.0,5.2,,,3633.0,,484.8,7124.0,2.8
1999-04-30,Anne Arundel,AA,92.7,255027.0,5.2,,,3633.0,,484.8,6667.0,2.6
1999-05-31,Anne Arundel,AA,92.7,256714.0,5.2,,,3633.0,,484.8,6544.0,2.5
1999-06-30,Anne Arundel,AA,92.7,258974.0,5.2,,,3633.0,,484.8,7676.0,3.0
