Date,County,County_Code,HPI_AllTransactions,Civilian_Labor_Force,Poverty_All_Ages,Permits_Annual,Real_GDP,Population_Annual,Unemployed_Persons,Unemployment_Rate
2020-08-31,Dorchester,DOR,155.64,15646.0,14.9,58.0,1277510.0,32.523,1031.0,6.6
2020-09-30,Dorchester,DOR,155.64,15669.0,14.9,58.0,1277510.0,32.523,1045.0,6.7
2020-10-31,Dorchester,DOR,155.64,16006.0,14.9,58.0,1277510.0,32.523,957.0,6.0
2020-11-30,Dorchester,DOR,155.64,15702.0,14.9,58.0,1277510.0,32.523,957.0,6.1
2020-12-31,Dorchester,DOR,155.64,15670.0,14.9,58.0,1277510.0,32.523,1025.0,6.5
2021-01-31,Dorchester,DOR,177.45,15345.0,15.0,69.0,1380648.0,32.59,1142.0,7.4
2021-02-28,Dorchester,DOR,177.45,15249.0,15.0,69.0,1380648.0,32.59,1050.0,6.9
2021-03-31,Dorchester,DOR,177.45,15468.0,15.0,69.0,1380648.0,32.59,982.0,6.3
2021-04-30,Dorchester,DOR,177.45,15256.0,15.0,69.0,1380648.0,32.59,831.0,5.4
2021-05-31,Dorchester,DOR,177.45,15485.0,15.0,69.0,1380648.0,32.59,846.0,5.5
2021-06-30,Dorchester,DOR,177.45,15394.0,15.0,69.0,1380648.0,32.59,934.0,6.1
2021-07-31,Dorchester,DOR,177.45,15837.0,15.0,69.0,1380648.0,32.59,793.0,5.0
2021-08-31,Dorchester,DOR,177.45,15605.0,15.0,69.0,1380648.0,32.59,752.0,4.8
2021-09-30,Dorchester,DOR,177.45,15608.0,15.0,69.0,1380648.0,32.59,734.0,4.7
2021-10-31,Dorchester,DOR,177.45,15583.0,15.0,69.0,1380648.0,32.59,702.0,4.5
2021-11-30,Dorchester,DOR,177.45,15166.0,15.0,69.0,1380648.0,32.59,626.0,4.1
2021-12-31,Dorchester,DOR,177.45,14655.0,15.0,69.0,1380648.0,32.59,535.0,3.7
2022-01-31,Dorchester,DOR,204.29,14793.0,15.1,74.0,1441872.0,32.599,712.0,4.8
2022-02-28,Dorchester,DOR,204.29,14864.0,15.1,74.0,1441872.0,32.599,682.0,4.6
2022-03-31,Dorchester,DOR,204.29,15088.0,15.1,74.0,1441872.0,32.599,573.0,3.8
2022-04-30,Dorchester,DOR,204.29,14805.0,15.1,74.0,1441872.0,32.599,454.0,3.1
2022-05-31,Dorchester,DOR,204.29,15376.0,15.1,74.0,1441872.0,32.599,473.0,3.1
2022-06-30,Dorchester,DOR,204.29,15423.0,15.1,74.0,1441872.0,32.599,577.0,3.7
2022-07-31,Dorchester,DOR,204.29,15628.0,15.1,74.0,1441872.0,32.599,552.0,3.5
2022-08-31,Dorchester,DOR,204.29,15511.0,15.1,74.0,1441872.0,32.599,553.0,3.6
2022-09-30,Dorchester,DOR,204.29,15636.0,15.1,74.0,1441872.0,32.599,461.0,2.9
2022-10-31,Dorchester,DOR,204.29,15691.0,15.1,74.0,1441872.0,32.599,492.0,3.1
2022-11-30,Dorchester,DOR,204.29,15298.0,15.1,74.0,1441872.0,32.599,442.0,2.9
2022-12-31,Dorchester,DOR,204.29,15483.0,15.1,74.0,1441872.0,32.599,382.0,2.5
2023-01-31,Dorchester,DOR,215.48,14801.0,15.7,69.0,1321022.0,32.922,465.0,3.1
2023-02-28,Dorchester,DOR,215.48,15197.0,,69.0,,32.922,453.0,3.0
2023-03-31,Dorchester,DOR,215.48,15585.0,,69.0,,32.922,384.0,2.5
2023-04-30,Dorchester,DOR,215.48,14860.0,,69.0,,32.922,269.0,1.8
2023-05-31,Dorchester,DOR,215.48,15158.0,,69.0,,32.922,296.0,2.0
2023-06-30,Dorchester,DOR,215.48,15485.0,,69.0,,32.922,349.0,2.3
2023-07-31,Dorchester,DOR,215.48,15552.0,,69.0,,32.922,387.0,2.5
2023-08-31,Dorchester,DOR,215.48,15662.0,,69.0,,32.922,413.0,2.6
2023-09-30,Dorchester,DOR,215.48,15864.0,,69.0,,32.922,376.0,2.4
2023-10-31,Dorchester,DOR,215.48,15853.0,,69.0,,32.922,421.0,2.7
2023-11-30,Dorchester,DOR,215.48,15532.0,,69.0,,32.922,406.0,2.6
2023-12-31,Dorchester,DOR,215.48,15436.0,,69.0,,32.922,419.0,2.7
2024-01-31,Dorchester,DOR,244.17,14976.0,,79.0,,33.138,551.0,3.7
2024-02-29,Dorchester,DOR,,15243.0,,,,,574.0,3.8
2024-03-31,Dorchester,DOR,,15688.0,,,,,526.0,3.4
2024-04-30,Dorchester,DOR,,15120.0,,,,,441.0,2.9
2024-05-31,Dorchester,DOR,,15462.0,,,,,458.0,3.0
2024-06-30,Dorchester,DOR,,15804.0,,,,,594.0,3.8
2024-07-31,Dorchester,DOR,,15545.0,,,,,649.0,4.2
2024-08-31,Dorchester,DOR,,15476.0,,,,,651.0,4.2
2024-09-30,Dorchester,DOR,,15811.0,,,,,539.0,3.4
2024-10-31,Dorchester,DOR,,15748.0,,,,,535.0,3.4
2024-11-30,Dorchester,DOR,,15391.0,,,,,544.0,3.5
2024-12-31,Dorchester,DOR,,15247.0,,,,,497.0,3.3
2025-01-31,Dorchester,DOR,,15088.0,,,,,561.0,3.7
2025-02-28,Dorchester,DOR,,15185.0,,,,,593.0,3.9
2025-03-31,Dorchester,DOR,,15978.0,,,,,581.0,3.6
2025-04-30,Dorchester,DOR,,15495.0,,,,,498.0,3.2
2025-05-31,Dorchester,DOR,,15969.0,,,,,540.0,3.4
2025-06-30,Dorchester,DOR,,16758.0,,,,,618.0,3.7
2025-07-31,Dorchester,DOR,,16185.0,,,,,633.0,3.9
2025-08-31,Dorchester,DOR,,15972.0,,,,,707.0,4.4
