date,value
2001-01-01,2577245.0
2002-01-01,2870738.0
2003-01-01,2910332.0
2004-01-01,3201217.0
2005-01-01,3330055.0
2006-01-01,3395561.0
2007-01-01,3435843.0
2008-01-01,3418069.0
2009-01-01,3505177.0
2010-01-01,3696031.0
2011-01-01,3626473.0
2012-01-01,3654785.0
2013-01-01,3813891.0
2014-01-01,3772600.0
2015-01-01,4024844.0
2016-01-01,4293775.0
2017-01-01,4432511.0
2018-01-01,4779546.0
2019-01-01,4817027.0
2020-01-01,4784614.0
2021-01-01,4954263.0
2022-01-01,5204691.0
2023-01-01,5480881.0
